WKT;OBJECTID_1;Join_Count;TARGET_FID;OBJECTID_2;Join_Cou_1;TARGET_F_1;Join_Cou_2;TARGET_F_2;ScoutID;Datum;Adresse;Postleitza;Ort;Stadtteil;Kaltmiete;Wohnflaech;Grundstuec;Nutzflaech;Zimmer;Schlafzimm;Badezimmer;Gaeste_WC;Haustyp;Etagenanza;Garage_Ste;Anzahl_Gar;Balkon_Ter;Keller;Aufzug;Einbaukuec;Barrierefr;Baujahr;Letzte_Mod;Objektzust;Qualitaet;Heizungsar;Befeuerung;PLZ;Add_;addrtype;addrlocat;OBJECTID;STVdayPege;Ortsname;Adresse_Ge;Email_Kont;Typ;Bemerkung;SCHIsopha;SCHIsophp;SCHfarbwer;esri_oid;SCHanight;SCHpnight;SCHfnight;l_datum;esri_oid_1
"POINT (399838.4479 5650323.1279)";186;0;185;186;0;185;0;186;"80179819";05.03.2015;An der Siedlung 21;"1737";Tharandt;Saechsische Schweiz Osterzgebirge;"900,00";"110,00";"860,00";"12,00";"5,0";"3,0";"2,0";"1,0";Einfamilienhaus freistehend;"2,0";Garage;"2,0";;Ja;;Ja;;"1996.0";"2014.0";Neuwertig;Normal;Zentralheizung;;"01737";01737 Tharandt;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (419847.2614 5654622.5481)";187;0;186;187;0;186;0;187;"79223270";26.03.2015;Hainbuchenweg 8;"1328";Dresden;;"1130,00";"118,80";"90,00";;"5,0";;"2,0";"1,0";Reiheneckhaus;;Garage;"2,0";;Keller;;Ja;;"1995.0";;Gepflegt;Gehoben;Zentralheizung;Erdgas leicht;"01328";01328 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (424892.2206 5659783.0335)";188;0;187;188;0;187;0;188;"80297949";26.03.2015;Hauptstr. 56h;"1454";Radeberg;;"1100,00";"145,00";"50,00";"150,00";"21,0";"3,0";"2,0";"1,0";Reihenmittelhaus;"3,0";Aussenstellplatz;"1,0";;;;;;"2015.0";"2015.0";;;Waermepumpe;Strom;"01454";01454 Radeberg;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408366.2152 5655329.9031)";189;2;188;189;0;188;0;189;"80648289";26.03.2015;Deubener Str. 5;"1159";Dresden;;"750,00";"100,00";"80,00";"100,00";"35,0";"3,0";"2,0";"1,0";Doppelhaushaelfte;"2,0";Aussenstellplatz;"1,0";;;;Ja;;"1900.0";"2011.0";Neuwertig;;Zentralheizung;Gas;"01159";01159 Dresden;street_address;RANGE_INTERPOLATED;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (412639.3542 5658972.7354)";190;2;189;190;1;189;8;190;"80867934";07.04.2015;Laerchenstr. 6;"1099";Dresden;;"830,00";"110,00";"0,00";"110,00";"61,0";"3,0";"1,0";"1,0";Reihenmittelhaus;"2,0";;;;;;;;"1910.0";"2014.0";Neuwertig;;Zentralheizung;Gas;"01099";01099 Dresden;street_address;ROOFTOP;1642;>55-60 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;1.00000000000;4.00000000000;3020.00000000000;257429.00000000000;2.00000000000;2.00000000000;1011.00000000000;9.00000000000;823439.00000000000
"POINT (416431.6308 5654308.4987)";191;2;190;191;0;190;0;191;"81141786";17.04.2015;Altenberger Str. 65 a;"1277";Dresden;;"1200,00";"144,00";"300,00";;"67,0";;"2,0";;Einfamilienhaus freistehend;"2,0";;"1,0";;Keller;;Ja;;;;;;Gas Heizung;;"01277";01277 Dresden;street_address;ROOFTOP;1659;>60-65 dB(A);Dresden - Ballungsraum;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;5;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (396626.2145 5658892.5221)";192;0;191;192;0;191;0;192;"59803571";17.04.2015;Winkelwiese 5b;"1665";Klipphausen;;"875,00";"125,00";"188,00";"125,00";"68,0";"4,0";"1,0";"1,0";Reihenmittelhaus;"2,0";Garage;"1,0";;;;Ja;;"1997.0";;Gepflegt;Normal;Zentralheizung;Erdgas schwer;"01665";01665 Klipphausen;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (421413.5068 5657543.6046)";193;0;192;193;0;192;0;193;"81096379";17.04.2015;Heidestr. 32;"1328";Dresden;Weissig;"885,00";"120,00";"200,00";"60,00";"69,0";"3,0";"1,0";"1,0";Reiheneckhaus;"2,0";Aussenstellplatz;"1,0";;Keller;;;;"1997.0";;Gepflegt;Normal;Zentralheizung;Gas;"01328";01328 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (415779.9821 5649364.8323)";194;2;193;194;0;193;0;194;"81157457";17.04.2015;Auf dem Plaener 26;"1257";Dresden;;"1100,00";"133,00";"700,00";"17,00";"70,0";"1,0";"1,0";"1,0";Einfamilienhaus freistehend;"2,0";Carport;"1,0";;Keller;;;;;"2014.0";Erstbezug nach Sanierung;Gehoben;Zentralheizung;Gas;"01257";01257 Dresden;street_address;RANGE_INTERPOLATED;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (417946.6447 5648818.3778)";195;2;194;195;1;194;2;195;"81195611";17.04.2015;Dohnaer Str. 362;"1259";Dresden;;"645,00";"99,00";"40,00";;"71,0";"2,0";"1,0";"1,0";Reihenmittelhaus;"3,0";Aussenstellplatz;"1,0";;;;;;"1995.0";;Gepflegt;;Zentralheizung;Gas;"01259";01259 Dresden;street_address;ROOFTOP;1690;>70-75 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;4.00000000000;1.00000000000;1016.00000000000;138460.00000000000;2.00000000000;1.00000000000;1016.00000000000;9.00000000000;823792.00000000000
"POINT (424945.5202 5649498.5137)";196;0;195;196;0;195;0;196;"81267367";20.04.2015;Meiereiweg 21;"1796";Graupa;;"1100,00";"200,00";"30,00";"230,00";"77,0";"4,0";"1,0";"1,0";;"2,0";Aussenstellplatz;"2,0";;;;;;;"2015.0";Erstbezug nach Sanierung;Gehoben;Etagenheizung;Gas;"01796";01796 Graupa;premise;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (408698.9449 5655642.7273)";197;0;196;197;0;196;0;197;"81472004";04.05.2015;Stollestrasse 15;"1159";Dresden;;"630,00";"83,31";"0,00";"83,31";"81,0";;"1,0";;Doppelhaushaelfte;;;"1,0";;Keller;;Ja;;;;;Normal;Zentralheizung;Gas;"01159";01159 Dresden;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (410329.827 5659697.5609)";198;2;197;198;0;197;0;198;"81523842";13.05.2015;Rehefelder Str. 39b;"1127";Dresden;;"224,59";"56,86";"0,00";;"90,0";"2,0";"1,0";;;"3,0";;;;;;;;;;;Einfach;Zentralheizung;Gas;"01127";01127 Dresden;street_address;ROOFTOP;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (412933.7601 5651861.2239)";199;0;198;199;0;198;0;199;"81799839";18.05.2015;Friebelstr. 36a;"1217";Dresden;;"1208,00";"161,16";"0,00";;"91,0";;;;Einfamilienhaus freistehend;"1,0";Aussenstellplatz;;;Keller;;;;"2006.0";;;;Zentralheizung;Erdgas schwer;"01217";01217 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (412933.7601 5651861.2239)";200;0;199;200;0;199;0;200;"81799802";18.05.2015;Friebelstr. 36a;"1217";Dresden;;"1208,00";"161,16";"0,00";;"92,0";;;;Mehrfamilienhaus;"1,0";Aussenstellplatz;;;Keller;;;;"2006.0";;;;Zentralheizung;Erdgas schwer;"01217";01217 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (409789.4321 5649773.0273)";201;0;200;201;0;200;0;201;"81903847";20.05.2015;Windbergstr. 29;"1728";Bannewitz;;"360,00";"66,00";"2035,00";;"94,0";"1,0";"1,0";;Mehrfamilienhaus;"3,0";;;;Keller;;;;"1930.0";"2000.0";Saniert;Normal;;Gas;"01728";01728 Bannewitz;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (410874.9081 5659912.4801)";202;2;201;202;0;201;0;202;"82023223";01.06.2015;Trachenbergerstr. 16;"1129";Dresden;;"747,50";"115,00";"180,00";"115,00";"100,0";"3,0";"2,0";;Einfamilienhaus freistehend;"2,0";Aussenstellplatz;"2,0";;Keller;;Ja;;;"2014.0";Modernisiert;Normal;Zentralheizung;Gas;"01129";01129 Dresden;street_address;RANGE_INTERPOLATED;1659;>60-65 dB(A);Dresden - Ballungsraum;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;5;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (401282.3696 5663221.1239)";203;0;202;203;0;202;1;203;"82055056";01.06.2015;Koetitzer Str. 139;"1445";Dresden;;"900,00";"119,72";"150,00";"162,81";"104,0";"5,0";"1,0";"1,0";Doppelhaushaelfte;"3,0";;;;Keller;;;;;;Nach Vereinbarung;;Fernwaerme;Gas;"01445";01445 Dresden;street_address;ROOFTOP;0;;;;;0;;2.00000000000;1.00000000000;1016.00000000000;119810.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (419271.7437 5655936.0594)";204;0;203;204;0;203;0;204;"82321254";10.06.2015;Pappritzer Str. 11;"1326";Dresden;;"1100,00";"135,00";"270,00";"160,00";"111,0";"3,0";"2,0";"1,0";Reihenmittelhaus;"4,0";Aussenstellplatz;"1,0";;Keller;;Ja;Ja;;"2013.0";Neuwertig;Gehoben;Gas Heizung;Erdgas leicht;"01326";01326 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (414468.0995 5652059.1844)";205;0;204;205;1;204;2;205;"80521357";23.06.2015;Wieckestr. 61;"1237";Dresden;;"1350,00";"120,00";"340,00";"80,00";"120,0";"3,0";"3,0";"1,0";Doppelhaushaelfte;"3,0";Garage;"1,0";;Keller;;;;"1936.0";"2015.0";Erstbezug nach Sanierung;Gehoben;Zentralheizung;Gas;"01237";01237 Dresden;street_address;ROOFTOP;0;;;;;0;;4.00000000000;1.00000000000;1016.00000000000;138460.00000000000;2.00000000000;1.00000000000;1016.00000000000;9.00000000000;823792.00000000000
"POINT (419547.4159 5648288.0248)";206;0;205;206;0;205;5;206;"82620217";23.06.2015;Rudolf Breitscheidstr. 2;"1809";Heidenau;;"1200,00";"236,00";"520,00";"100,00";"122,0";"5,0";"2,0";"1,0";Mehrfamilienhaus;"2,0";Aussenstellplatz;;;Keller;;;;;"2012.0";Modernisiert;Normal;Zentralheizung;;"01809";01809 Heidenau;street_address;RANGE_INTERPOLATED;0;;;;;0;;2.00000000000;1.00000000000;1016.00000000000;147508.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (417238.5642 5650316.9496)";207;2;206;207;0;206;0;207;"82671756";25.06.2015;Dorfstr. 16;"1257";Dresden;;"1241,00";"146,00";"90,00";"11,00";"131,0";"4,0";"2,0";"1,0";;"3,0";Garage;"2,0";;;;;;"2011.0";"2011.0";Saniert;Gehoben;;;"01257";01257 Dresden;street_address;ROOFTOP;1642;>55-60 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (416357.4281 5649121.1092)";208;2;207;208;0;207;0;208;"82683763";25.06.2015;Altlockwitz 2;"1257";Dresden;;"1199,50";"171,78";"80,00";"32,84";"132,0";"4,0";"2,0";"1,0";Reihenmittelhaus;"2,0";Aussenstellplatz;"2,0";;Keller;;Ja;;"1350.0";"2010.0";Neuwertig;Gehoben;Fussbodenheizung;Gas;"01257";01257 Dresden;street_address;ROOFTOP;1626;>50-55 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (397728.5806 5656572.5763)";209;0;208;209;0;208;0;209;"82640491";25.06.2015;Am Ehrenfriedhof 9;"1723";Wilsdruff;;"1200,00";"186,00";"150,00";;"133,0";"1,0";"1,0";"1,0";Reiheneckhaus;"2,0";;;;;;;;"1800.0";;;;Zentralheizung;Gas;"01723";01723 Wilsdruff;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (423444.4329 5661835.3508)";210;0;209;210;0;209;0;210;"82777344";01.07.2015;Balthasa Thieme Str. 14;"1454";Radeburg;;"815,00";"134,00";"133,00";"55,00";"141,0";"3,0";"2,0";"1,0";Reihenmittelhaus;"3,0";Aussenstellplatz;"2,0";;Keller;;;;"1998.0";;Gepflegt;;Zentralheizung;Gas;"01454";01454 Radeburg;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (417946.6447 5648818.3778)";211;2;210;211;1;210;2;211;"82859817";06.07.2015;Dohnaer Str. 362;"1259";Dresden;;"470,00";"62,00";"80,00";;"143,0";"2,0";"1,0";;Reihenmittelhaus;;Aussenstellplatz;"1,0";;;;Ja;;"1995.0";;Neuwertig;Gehoben;Zentralheizung;Gas;"01259";01259 Dresden;street_address;ROOFTOP;1690;>70-75 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;4.00000000000;1.00000000000;1016.00000000000;138460.00000000000;2.00000000000;1.00000000000;1016.00000000000;9.00000000000;823792.00000000000
"POINT (401317.713 5668821.3102)";212;0;211;212;0;211;0;212;"82963015";09.07.2015;Laubenstr. 6;"1689";Weinboehla;;"1800,00";"219,00";"300,00";"219,00";"146,0";;"1,0";;Einfamilienhaus freistehend;;;"1,0";;Keller;;;;"2015.0";;Neuwertig;Normal;;Gas;"01689";01689 Weinboehla;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (416510.6797 5657266.4836)";213;0;212;213;0;212;0;213;"82746607";17.07.2015;Schevenstrasse 8f;"1326";Dresden;;"1640,00";"157,00";"1083,00";;"151,0";"1,0";"1,0";"1,0";Einfamilienhaus freistehend;"3,0";Aussenstellplatz;"1,0";;;;Ja;;"2001.0";"2015.0";Vollstaendig renoviert;Gehoben;Gas Heizung;Gas;"01326";01326 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (406846.5417 5650725.8471)";214;0;213;214;0;213;0;214;"83118133";17.07.2015;Gemeindeweg 27e;"1705";Freital;;"1190,00";"170,00";"200,00";;"152,0";"3,0";"2,0";"1,0";Reihenmittelhaus;"3,0";Garage;"1,0";;Keller;;;;"2010.0";;Neuwertig;Gehoben;Zentralheizung;Gas;"01705";01705 Freital;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (412746.8105 5652688.0693)";215;0;214;215;0;214;0;215;"83173806";23.07.2015;Caroline Bardua Str. 16;"1217";Dresden;;"1000,00";"130,00";"0,00";;"153,0";;"2,0";"1,0";Reihenmittelhaus;"4,0";Aussenstellplatz;"1,0";;;;;;"1996.0";;Vollstaendig renoviert;Normal;Gas Heizung;Gas;"01217";01217 Dresden;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (420058.035 5656897.3614)";216;2;215;216;0;215;0;216;"83420408";05.08.2015;Quohrener Str. 31;"1324";Dresden;;"1140,00";"135,00";"67,00";"141,00";"161,0";"3,0";"1,0";"1,0";Reihenmittelhaus;"3,0";Garage;"1,0";;Keller;;;;"2006.0";;Neuwertig;Gehoben;Gas Heizung;Gas;"01324";01324 Dresden;street_address;RANGE_INTERPOLATED;1659;>60-65 dB(A);Dresden - Ballungsraum;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;5;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (412965.3963 5652584.9665)";217;2;216;217;1;216;2;217;"83451963";05.08.2015;Zschertnitzer Str. 40;"1217";Dresden;;"4422,00";"66,00";"850,00";"66,00";"162,0";"1,0";"1,0";;Mehrfamilienhaus;"2,0";Aussenstellplatz;"1,0";;;;;;"1996.0";"2015.0";Modernisiert;Gehoben;Zentralheizung;Gas;"01217";01217 Dresden;street_address;RANGE_INTERPOLATED;1659;>60-65 dB(A);Dresden - Ballungsraum;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;5;kartiert durch LH Dresden;2.00000000000;1.00000000000;1016.00000000000;124422.00000000000;2.00000000000;1.00000000000;1016.00000000000;9.00000000000;828246.00000000000
"POINT (417891.3868 5650512.1269)";218;2;217;218;1;217;12;218;"83537874";12.08.2015;Foersterlingstr. 31;"1217";Dresden;;"337,05";"63,00";"0,00";;"169,0";"2,0";"1,0";;;"2,0";;;;Keller;;;;"1957.0";"1998.0";Modernisiert;Normal;Zentralheizung;Gas;"01217";01217 Dresden;street_address;ROOFTOP;1659;>60-65 dB(A);Dresden - Ballungsraum;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;5;kartiert durch LH Dresden;3.00000000000;4.00000000000;3020.00000000000;282278.00000000000;2.00000000000;3.00000000000;2003.00000000000;9.00000000000;827851.00000000000
"POINT (412998.5091 5657808.2919)";219;0;218;219;0;218;0;219;"84072864";17.09.2015;Louisenstr. 89;"1099";Dresden;;"1000,00";"100,00";"250,00";;"172,0";;"2,0";"1,0";Einfamilienhaus freistehend;"2,0";;;;Keller;;Ja;;"1850.0";;Neuwertig;Gehoben;Zentralheizung;Fernwaerme;"01099";01099 Dresden;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (410744.7141 5669115.0319)";220;0;219;220;0;219;0;220;"83668078";17.09.2015;Zum Grossteich 20;"1471";Radeburg;;"1100,00";"168,00";"472,00";;"174,0";"2,0";"2,0";"1,0";Doppelhaushaelfte;"2,0";Garage;"2,0";;Keller;;Ja;;"1995.0";;Gepflegt;Gehoben;Oel Heizung;Oel;"01471";01471 Radeburg;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (418038.1275 5648788.0093)";221;2;220;221;1;220;2;221;"84218839";17.09.2015;Kleinlugaer Str. 1;"1259";Dresden;;"450,00";"70,00";"70,00";;"183,0";;;;Einfamilienhaus freistehend;"2,0";Aussenstellplatz;"2,0";;;;;;"1965.0";;;;;Strom;"01259";01259 Dresden;street_address;ROOFTOP;1659;>60-65 dB(A);Dresden - Ballungsraum;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;5;kartiert durch LH Dresden;4.00000000000;1.00000000000;1016.00000000000;138460.00000000000;2.00000000000;1.00000000000;1016.00000000000;9.00000000000;823792.00000000000
"POINT (423777.7884 5663072.1029)";222;0;221;222;0;221;0;222;"84303988";22.09.2015;Str. des Friedens 4;"1454";Radeberg;;"350,00";"65,50";"240,00";"6,00";"185,0";;"1,0";;Einfamilienhaus freistehend;"2,0";;;;Keller;;;;"2000.0";"2015.0";Vollstaendig renoviert;Normal;Zentralheizung;Erdgas leicht;"01454";01454 Radeberg;street_address;ROOFTOP;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (416724.889 5657542.6636)";223;2;222;223;0;222;0;223;"84251791";22.09.2015;Schillerstr. 26;"1326";Dresden;;"700,00";"80,00";"400,00";"80,00";"187,0";"1,0";"2,0";"1,0";Einfamilienhaus freistehend;"2,0";Aussenstellplatz;"1,0";;;;;;;"2001.0";Gepflegt;Normal;Elektro Heizung;Strom;"01326";01326 Dresden;street_address;ROOFTOP;1659;>60-65 dB(A);Dresden - Ballungsraum;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;5;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (412251.9635 5657647.2886)";224;2;223;224;0;223;0;224;"84303530";22.09.2015;Bautzner Str. 2;"1099";Dresden;;"830,00";"66,50";"100,00";"50,00";"188,0";"1,0";"1,0";;;"2,0";Aussenstellplatz;"1,0";;;;;Ja;"1900.0";"2012.0";Neuwertig;Gehoben;Zentralheizung;Fernwaerme;"01099";01099 Dresden;street_address;RANGE_INTERPOLATED;1690;>70-75 dB(A);Dresden;"Postfach 120020, D-01001 Dresden";umweltamt@dresden.de;9;kartiert durch LH Dresden;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
"POINT (400865.8381 5669288.3925)";225;0;224;225;0;224;0;225;"84111749";22.09.2015;Barthshuegelstr. 6;"1689";Weinboehla;;"1335,00";"178,00";"419,00";;"189,0";"5,0";"2,0";;Doppelhaushaelfte;"3,0";Aussenstellplatz;"2,0";;;;;;"2015.0";;Erstbezug;Gehoben;Waermepumpe;Umweltwaerme;"01689";01689 Weinboehla;street_address;RANGE_INTERPOLATED;0;;;;;0;;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0.00000000000
